MedBrandNameCountryID,MedicationBrandNameID,MedicationNameID,CreatedBy,CreatedDatetime,UpdatedBy,UpdatedDatetime,IsDeleted,CountryID,DosageFormID,MedicationClassificationID
329,117,165,101,2018-03-20 19:29:20.414083+05:30,101,2018-03-20 19:29:20.414083+05:30,f,102,,121
330,129,165,101,2018-03-20 19:29:20.414083+05:30,101,2018-03-20 19:29:20.414083+05:30,f,102,,121
331,117,166,101,2018-03-20 19:29:20.414083+05:30,101,2018-03-20 19:29:20.414083+05:30,f,102,,121
332,129,166,101,2018-03-20 19:29:20.414083+05:30,101,2018-03-20 19:29:20.414083+05:30,f,102,,121
333,117,168,101,2018-03-20 19:29:20.414083+05:30,101,2018-03-20 19:29:20.414083+05:30,f,102,,121
334,129,168,101,2018-03-20 19:29:20.414083+05:30,101,2018-03-20 19:29:20.414083+05:30,f,102,,121
335,129,130,101,2018-03-20 19:29:20.414083+05:30,101,2018-03-20 19:29:20.414083+05:30,f,102,,121
336,117,167,101,2018-03-20 19:29:20.414083+05:30,101,2018-03-20 19:29:20.414083+05:30,f,102,,122
337,129,167,101,2018-03-20 19:29:20.414083+05:30,101,2018-03-20 19:29:20.414083+05:30,f,102,,122
338,129,130,101,2018-03-20 19:29:20.414083+05:30,101,2018-03-20 19:29:20.414083+05:30,f,102,,122
339,117,169,101,2018-03-20 19:29:20.414083+05:30,101,2018-03-20 19:29:20.414083+05:30,f,102,,123
340,129,169,101,2018-03-20 19:29:20.414083+05:30,101,2018-03-20 19:29:20.414083+05:30,f,102,,123
341,117,170,101,2018-03-20 19:29:20.414083+05:30,101,2018-03-20 19:29:20.414083+05:30,f,102,,123
342,129,170,101,2018-03-20 19:29:20.414083+05:30,101,2018-03-20 19:29:20.414083+05:30,f,102,,123
343,129,130,101,2018-03-20 19:29:20.414083+05:30,101,2018-03-20 19:29:20.414083+05:30,f,102,,123
344,117,116,101,2018-03-20 19:29:20.414083+05:30,101,2018-03-20 19:29:20.414083+05:30,f,102,,124
345,129,116,101,2018-03-20 19:29:20.414083+05:30,101,2018-03-20 19:29:20.414083+05:30,f,102,,124
346,117,171,101,2018-03-20 19:29:20.414083+05:30,101,2018-03-20 19:29:20.414083+05:30,f,102,,125
347,129,171,101,2018-03-20 19:29:20.414083+05:30,101,2018-03-20 19:29:20.414083+05:30,f,102,,125
348,129,130,101,2018-03-20 19:29:20.414083+05:30,101,2018-03-20 19:29:20.414083+05:30,f,102,,125
101,117,101,101,2017-06-01 11:45:52.312231+05:30,101,2018-05-24 15:52:11.29598+05:30,t,101,103,101
102,129,101,101,2017-06-01 11:46:52.967046+05:30,101,2018-05-24 15:52:14.851325+05:30,t,101,103,101
104,129,102,101,2017-06-01 11:48:46.047773+05:30,101,2018-05-24 15:52:20.121793+05:30,t,101,103,101
349,117,180,101,2018-05-24 17:48:38.176596+05:30,101,2018-05-24 17:48:38.176596+05:30,f,101,103,101
351,117,182,101,2018-05-24 17:59:32.707044+05:30,101,2018-05-24 17:59:41.486757+05:30,t,102,103,101
350,117,181,101,2018-05-24 17:55:19.437607+05:30,101,2018-05-24 17:59:46.42133+05:30,t,102,103,101
352,117,183,101,2018-05-25 12:35:34.514561+05:30,101,2018-05-25 12:36:43.280667+05:30,t,101,103,101
353,117,184,101,2018-06-01 14:32:03.188721+05:30,101,2018-06-01 14:32:03.188721+05:30,f,102,103,106
354,117,185,101,2018-06-04 13:28:30.384362+05:30,101,2018-06-04 13:28:30.384362+05:30,f,101,103,101
355,117,186,101,2018-08-23 15:15:38.590897+05:30,101,2018-08-23 15:15:38.590897+05:30,f,102,103,101
356,117,183,101,2018-08-27 13:50:18.024397+05:30,101,2018-08-27 13:50:26.777997+05:30,t,101,103,101
357,108,187,101,2018-12-04 13:20:03.693362+05:30,101,2018-12-04 13:20:03.693362+05:30,f,101,103,104
358,117,188,101,2018-12-05 16:16:10.179+05:30,101,2018-12-05 16:16:10.179+05:30,f,102,103,101
359,129,189,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,132
360,138,189,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,132
361,135,189,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,132
362,142,189,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,132
363,140,189,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,132
364,137,189,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,132
365,134,189,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,132
366,139,189,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,132
367,117,189,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,132
368,143,189,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,132
369,136,189,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,132
370,141,189,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,132
371,144,189,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,132
372,129,190,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,132
373,156,190,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,132
374,148,190,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,132
375,151,190,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,132
376,147,190,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,132
377,160,190,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,132
378,153,190,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,132
379,161,190,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,132
380,157,190,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,132
381,154,190,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,132
382,146,190,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,132
383,117,190,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,132
384,150,190,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,132
385,158,190,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,132
386,145,190,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,132
387,155,190,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,132
388,149,190,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,132
389,159,190,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,132
390,152,190,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,132
391,129,191,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,132
392,162,191,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,132
393,117,191,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,132
394,163,191,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,132
395,129,192,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,132
396,166,192,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,132
397,164,192,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,132
398,117,192,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,132
399,165,192,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,132
400,195,193,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,126
401,129,193,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,126
402,171,193,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,126
403,191,193,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,126
404,194,193,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,126
405,190,193,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,126
406,179,193,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,126
407,176,193,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,126
408,175,193,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,126
409,178,193,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,126
410,169,193,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,126
411,174,193,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,126
412,182,193,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,126
413,180,193,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,126
414,173,193,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,126
415,188,193,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,126
416,189,193,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,126
417,117,193,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,126
418,185,193,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,126
419,192,193,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,126
420,193,193,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,126
421,168,193,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,126
422,167,193,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,126
423,196,193,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,126
424,172,193,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,126
425,183,193,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,126
426,184,193,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,126
427,170,193,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,126
428,199,193,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,126
429,198,193,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,126
430,186,193,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,126
431,177,193,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,126
432,197,193,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,126
433,187,193,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,126
434,181,193,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,126
435,129,194,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,133
436,201,194,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,133
437,204,194,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,133
438,200,194,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,133
439,203,194,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,133
440,117,194,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,133
441,202,194,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,133
442,129,195,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,130
443,117,195,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,130
444,206,195,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,130
445,207,195,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,130
446,205,195,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,130
447,208,196,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,127
448,209,196,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,127
449,210,196,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,127
450,211,196,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,127
451,212,196,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,127
452,213,196,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,127
453,214,196,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,127
454,215,196,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,127
455,216,196,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,127
456,217,196,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,127
457,218,196,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,127
458,219,196,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,127
459,220,196,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,127
460,221,196,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,127
461,222,196,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,127
462,223,196,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,127
463,224,196,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,127
464,225,197,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,127
465,226,198,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,127
466,227,198,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,127
467,129,199,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,127
468,228,199,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,127
469,117,199,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,127
470,230,199,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,127
471,229,199,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,127
472,129,200,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,131
473,117,200,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,131
474,232,200,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,131
475,231,200,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,131
476,233,201,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,101,131
477,117,201,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,131
478,129,201,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,131
479,129,202,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,128
480,236,202,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,128
481,140,202,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,128
482,137,202,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,128
483,117,202,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,128
484,139,202,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,128
485,237,202,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,128
486,235,202,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,128
487,234,202,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,128
488,239,203,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,128
489,117,203,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,128
490,238,203,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,128
491,129,204,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,128
492,117,204,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,128
493,240,204,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,128
494,129,205,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,128
495,242,205,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,128
496,241,205,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,128
497,117,205,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,128
498,251,206,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,128
499,129,206,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,128
500,247,206,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,128
501,249,206,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,128
502,117,206,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,128
503,243,206,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,128
504,250,206,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,128
505,248,206,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,128
506,244,206,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,128
507,246,206,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,128
508,216,206,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,128
509,245,206,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,128
510,129,207,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,128
511,252,207,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,128
512,254,207,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,128
513,255,207,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,128
514,253,207,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,128
515,117,207,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,128
516,129,208,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,128
517,257,208,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,128
518,258,208,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,128
519,117,208,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,128
520,256,208,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,128
521,117,209,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,134
522,129,209,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,134
523,160,209,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,103,134
524,129,210,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,101,129
525,285,210,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,101,129
526,264,210,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,101,129
527,280,210,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,101,129
528,259,210,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,101,129
529,269,210,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,101,129
530,274,210,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,101,129
531,276,210,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,101,129
532,262,210,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,101,129
533,284,210,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,101,129
534,270,210,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,101,129
535,268,210,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,101,129
536,277,210,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,101,129
537,261,210,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,101,129
538,275,210,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,101,129
539,288,210,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,101,129
540,273,210,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,101,129
541,282,210,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,101,129
542,117,210,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,101,129
543,278,210,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,101,129
544,265,210,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,101,129
545,289,210,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,101,129
546,271,210,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,101,129
547,279,210,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,101,129
548,260,210,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,101,129
549,286,210,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,101,129
550,272,210,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,102,101,129
