SubCountyID,SubCountyName,CountyID,CountryID,CreatedBy,CreatedDatetime,UpdatedBy,UpdatedDatetime,IsDeleted
101,Adansi North District,101,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
102,Adansi South District,101,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
103,Afigya-Kwabre District,101,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
104,Ahafo Ano North District,101,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
105,Ahafo Ano South District,101,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
106,Amansie Central District,101,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
107,Amansie West District,101,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
108,Asante Akim Central Municipal District,101,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
109,Asante Akim North District,101,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
110,Asante Akim South District,101,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
111,Asokore Mampong Municipal District,101,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
112,Atwima Kwanwoma District,101,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
113,Atwima Mponua District,101,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
114,Atwima Nwabiagya District,101,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
115,Bekwai Municipal District,101,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
116,Bosome Freho District,101,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
117,Botsomtwe District,101,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
118,Ejisu-Juaben Municipal District,101,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
119,Ejura - Sekyedumase District,101,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
120,Kumasi Metropolitan District,101,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
121,Kwabre East District,101,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
122,Mampong Municipal District,101,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
123,Obuasi Municipal District,101,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
124,Offinso North District,101,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
125,Offinso South Municipal District,101,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
126,Sekyere Afram Plains District,101,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
127,Sekyere Central District,101,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
128,Sekyere East District,101,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
129,Sekyere Kumawu District,101,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
130,Sekyere South District,101,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
131,Asunafo North Municipal District,102,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
132,Asunafo South District,102,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
133,Asutifi North District,102,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
134,Asutifi South District,102,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
135,Atebubu-Amantin District,102,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
136,Banda District,102,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
137,Berekum East Municipal District,102,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
138,Berekum Municipal District,102,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
139,Dormaa East District,102,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
140,Dormaa Municipal District,102,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
141,Dormaa West District,102,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
142,Jaman North District,102,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
143,Jaman South District,102,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
144,Kintampo North Municipal District,102,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
145,Kintampo South District,102,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
146,Nkoranza North District,102,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
147,Nkoranza South District,102,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
148,Pru District,102,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
149,Sene East District,102,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
150,Sene West District,102,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
151,Sunyani Municipal District,102,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
152,Sunyani West District,102,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
153,Tain District,102,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
154,Tano North District,102,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
155,Tano South District,102,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
156,Techiman Municipal District,102,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
157,Techiman North District,102,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
158,Wenchi Municipal District,102,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
159,Abura/Asebu/Kwamankese District,103,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
160,Agona East District,103,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
161,Agona West Municipal District,103,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
162,Ajumako/Enyan/Essiam District,103,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
163,Asikuma/Odoben/Brakwa District,103,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
164,Assin North Municipal District,103,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
165,Assin South District,103,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
166,Awutu Senya East Municipal District,103,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
167,Awutu Senya West District,103,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
455,Loima,133,101,101,2019-02-07 12:43:22.222105+05:30,101,2019-02-07 12:43:22.222105+05:30,f
168,Cape Coast Metropolitan District,103,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
169,Effutu Municipal District,103,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
170,Ekumfi District,103,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
171,Gomoa East District,103,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
172,Gomoa West District,103,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
173,Komenda/Edina/Eguafo/Abirem Municipal District,103,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
174,Mfantsiman Municipal District,103,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
175,Twifo-Ati Morkwa District,103,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
176,Twifo/Heman/Lower Denkyira District,103,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
177,Upper Denkyira East Municipal District,103,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
178,Upper Denkyira West District,103,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
179,Akuapim South District,104,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
180,Akuapim North District,104,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
181,Akyemansa District,104,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
182,Asuogyaman District,104,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
183,Ayensuano District,104,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
184,Atiwa District,104,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
185,Birim Central Municipal District,104,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
186,Birim North District,104,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
187,Birim South District,104,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
188,Denkyembour District,104,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
189,East Akim Municipal District,104,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
190,Fanteakwa District,104,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
191,Kwaebibirem District,104,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
192,Kwahu Afram Plains North District,104,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
193,Kwahu Afram Plains South District,104,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
194,Kwahu East District,104,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
195,Kwahu South District,104,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
196,Kwahu West Municipal District,104,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
197,Lower Manya Krobo District,104,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
198,New-Juaben Municipal District,104,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
199,Nsawam Adoagyire Municipal District,104,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
200,Suhum Municipal,104,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
201,Upper Manya Krobo District,104,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
202,Upper West Akim District,104,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
203,West Akim Municipal District,104,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
204,Yilo Krobo Municipal,104,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
205,Ablekuma North Municipal District,105,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
206,Ablekuma West Municipal District,105,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
207,Accra Metropolitan District,105,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
208,Ada East District,105,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
209,Ada West District,105,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
210,Adenta Municipal District,105,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
211,Ashaiman Municipal District,105,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
212,Ayawaso East Municipal District,105,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
213,Ayawaso North Municipal District,105,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
214,Ayawaso West Municipal District,105,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
215,Ga Central District,105,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
216,Ga East Municipal District,105,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
217,Ga North Municipal District,105,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
218,Ga South Municipal District,105,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
219,Ga West Municipal District,105,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
220,Kpone Katamanso Municipal District,105,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
221,Krowor Municipal District,105,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
222,La Dade Kotopon Municipal District,105,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
223,La Nkwantanang Madina Municipal District,105,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
224,Ledzokuku Municipal District,105,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
225,Ningo Prampram District,105,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
226,Okaikwei Municipal District,105,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
227,Shai Osudoku District,105,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
228,Tema Metropolitan District,105,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
229,Tema West Municipal District,105,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
230,Weija Municipal District,105,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
231,Bole District,106,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
232,Bunkpurugu-Nyankpanduri District,106,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
233,Central Gonja District,106,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
234,Chereponi District,106,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
235,East Gonja Municipal District,106,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
236,East Mamprusi Municipal District,106,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
237,Gushegu Municipal District,106,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
238,Karaga District,106,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
239,Kpandai District,106,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
240,Kumbungu District,106,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
241,Mamprugo Moaduri District,106,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
242,Mion District,106,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
243,Nanton District,106,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
244,Nanumba North Municipal District,106,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
245,Nanumba South District,106,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
246,North Gonja District,106,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
247,Saboba District,106,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
248,Sagnarigu Municipal District,106,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
249,Savelugu Municipal District,106,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
250,Sawla-Tuna-Kalba District,106,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
251,Tamale Metropolitan District,106,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
252,Tatale Sangule District,106,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
253,Tolon District,106,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
254,West Gonja District,106,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
255,West Mamprusi Municipal District,106,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
256,Yendi Municipal District,106,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
257,Yunyoo-Nasuan District,106,101,101,2019-02-07 12:43:21.870658+05:30,101,2019-02-07 12:43:21.870658+05:30,f
